150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	subjects	6	2	1	12.11977509	0	2.5	1	4	4.018036072	4.970541082	10.358044	1.808617234	10.13028049	4.705410822	10.33894581	1	-	2
150505_1345	2	subjects	6	3	1	11.20800749	0	2.5	1	2	2.289779559	4.705410822	10.33894581	4.401002004	10.31701827	1.808617234	10.13028049	1	-	3
150505_1345	2	subjects	6	4	1	24.22738714	0	2.5	1	2	2.810220441	4.891983968	7.242079716	4.076953908	7.701563628	3.802004008	7.85657025	2	-	3
150505_1345	2	subjects	6	5	1	12.31663401	0	2.5	1	2	4.391182365	1.808617234	10.13028049	4.970541082	10.358044	4.401002004	10.31701827	1	-	4
150505_1345	2	subjects	6	6	1	12.37361948	0	2.5	1	1	4.499198397	4.401002004	10.31701827	4.705410822	10.33894581	4.970541082	10.358044	1	-	1
150505_1345	2	subjects	6	7	1	28.30395004	0	2.5	1	1	3.615430862	4.18496994	7.64066817	3.802004008	7.85657025	4.891983968	7.242079716	2	-	2
150505_1345	2	subjects	6	8	1	28.99994858	0	2.5	1	1	3.752905812	4.076953908	7.701563628	4.891983968	7.242079716	4.18496994	7.64066817	2	-	1
150505_1345	2	subjects	6	9	2	16.05085423	0	2.5	1	3	4.45991984	4.312625251	12.28244135	3.428857715	11.81471057	4.035248349	12.13564062	1	-	1
150505_1345	2	subjects	6	10	2	10.06553063	0	2.5	1	4	4.018036072	3.978757515	16.03683846	2.741482966	14.15956231	3.585971944	15.44087777	2	-	4
150505_1345	2	subjects	6	11	2	10.07706141	0	2.5	1	1	4.7250501	3.585971944	15.44087777	3.585971944	15.44087777	3.978757515	16.03683846	2	-	3
150505_1345	2	subjects	6	12	2	15.33144016	0	2.5	1	1	3.929659319	3.419038076	11.80951356	4.035248349	12.13564062	4.312625251	12.28244135	1	-	4
150505_1345	2	subjects	6	13	2	10.05592165	0	2.5	1	1	3.428857715	2.741482966	14.15956231	3.978757515	16.03683846	3.585971944	15.44087777	2	-	2
150505_1345	2	subjects	6	14	2	15.90430692	0	2.5	1	4	4.351903808	4.035248349	12.13564062	3.419038076	11.80951356	3.428857715	11.81471057	1	-	2
150505_1345	2	subjects	6	15	2	11.82762715	0	2.5	1	2	1.347094188	3.428857715	11.81471057	4.312625251	12.28244135	3.419038076	11.80951356	1	-	3
150505_1345	2	subjects	6	16	2	10.06200734	0	2.5	1	1	3.802004008	3.585971944	15.44087777	3.585971944	15.44087777	2.741482966	14.15956231	2	-	1
150505_1345	2	subjects	6	17	3	16.06987304	0	2.5	1	1	3.468136273	5	3.854156368	4.734869739	4.180046192	3.585971944	5.592235433	1	-	4
150505_1345	2	subjects	6	18	3	12.18962361	0	2.5	1	1	4.204609218	3.291382766	16.61445153	3.880561122	17.79848023	3.77254509	17.5814083	2	-	2
150505_1345	2	subjects	6	19	3	18.75091485	0	2.5	1	4	5	4.734869739	4.180046192	5	3.854156368	4.921442886	3.950716316	1	-	2
150505_1345	2	subjects	6	20	3	11.93393618	0	2.5	1	2	3.713627255	2.378156313	14.77920703	3.77254509	17.5814083	3.291382766	16.61445153	2	-	1
150505_1345	2	subjects	6	21	3	18.75091485	0	2.5	1	2	5	3.585971944	5.592235433	4.921442886	3.950716316	4.734869739	4.180046192	1	-	1
150505_1345	2	subjects	6	22	3	12.46065228	0	2.5	1	3	4.7250501	3.77254509	17.5814083	2.378156313	14.77920703	3.880561122	17.79848023	2	-	3
150505_1345	2	subjects	6	23	3	10.26020489	0	2.5	1	0	0.148672964	4.921442886	3.950716316	3.585971944	5.592235433	5	3.854156368	1	-	3
150505_1345	2	subjects	6	24	3	11.33562761	0	2.5	1	4	2.564729459	3.880561122	17.79848023	3.291382766	16.61445153	2.378156313	14.77920703	2	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	6	1	4	8														
150505_1345	2	displayorder	6	2	6	3														
150505_1345	2	displayorder	6	3	2	5														
150505_1345	2	displayorder	6	4	7	1														
150505_1345	2	displayorder	6	5	3	6														
150505_1345	2	displayorder	6	6	5	2														
150505_1345	2	displayorder	6	7	8	4														
150505_1345	2	displayorder	6	8	1	7														
150505_1345	2	displayorder	6	9	12	14														
150505_1345	2	displayorder	6	10	11	16														
150505_1345	2	displayorder	6	11	13	10														
150505_1345	2	displayorder	6	12	15	9														
150505_1345	2	displayorder	6	13	16	11														
150505_1345	2	displayorder	6	14	9	15														
150505_1345	2	displayorder	6	15	14	12														
150505_1345	2	displayorder	6	16	10	13														
150505_1345	2	displayorder	6	17	23	21														
150505_1345	2	displayorder	6	18	20	22														
150505_1345	2	displayorder	6	19	21	23														
150505_1345	2	displayorder	6	20	24	18														
150505_1345	2	displayorder	6	21	17	19														
150505_1345	2	displayorder	6	22	18	24														
150505_1345	2	displayorder	6	23	19	17														
150505_1345	2	displayorder	6	24	22	20														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	7	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	7	1	1	15.64228434	0	2.5	1	1	2.82004008	2.810220441	24.22738714	3.752905812	28.99994858	0.443687375	12.24626935	2	-	4
150505_1345	2	subjects	7	2	1	7.61463158	0	2.5	1	4	4.901803607	4.499198397	12.37361948	2.289779559	11.20800749	4.018036072	12.11977509	1	-	2
150505_1345	2	subjects	7	3	1	8.551225133	0	2.5	1	4	2.977154309	4.018036072	12.11977509	4.391182365	12.31663401	2.289779559	11.20800749	1	-	3
150505_1345	2	subjects	7	4	1	15.26899222	0	2.5	1	3	2.633466934	3.615430862	28.30395004	0.443687375	12.24626935	2.810220441	24.22738714	2	-	3
150505_1345	2	subjects	7	5	1	7.963464893	0	2.5	1	2	4.18496994	2.289779559	11.20800749	4.499198397	12.37361948	4.391182365	12.31663401	1	-	4
150505_1345	2	subjects	7	6	1	7.686309658	0	2.5	1	1	4.754509018	4.391182365	12.31663401	4.018036072	12.11977509	4.499198397	12.37361948	1	-	1
150505_1345	2	subjects	7	7	1	18.0392127	0	2.5	1	1	4.018036072	3.752905812	28.99994858	2.810220441	24.22738714	3.615430862	28.30395004	2	-	2
150505_1345	2	subjects	7	8	1	17.72486144	0	2.5	1	1	3.860921844	0.443687375	12.24626935	3.615430862	28.30395004	3.752905812	28.99994858	2	-	1
150505_1345	2	subjects	7	9	2	7.441154121	0	2.5	1	1	4.410821643	3.929659319	15.33144016	4.351903808	15.90430692	4.45991984	16.05085423	1	-	1
150505_1345	2	subjects	7	10	2	8.27253239	0	2.5	1	1	3.811823647	4.7250501	10.07706141	3.802004008	10.06200734	4.018036072	10.06553063	2	-	4
150505_1345	2	subjects	7	11	2	7.943222808	0	2.5	1	1	4.538476954	3.428857715	10.05592165	4.018036072	10.06553063	4.7250501	10.07706141	2	-	3
150505_1345	2	subjects	7	12	2	7.50951402	0	2.5	1	2	4.292985972	1.347094188	11.82762715	4.45991984	16.05085423	3.929659319	15.33144016	1	-	4
150505_1345	2	subjects	7	13	2	8.317033685	0	2.5	1	2	3.713627255	3.802004008	10.06200734	4.7250501	10.07706141	3.428857715	10.05592165	2	-	2
150505_1345	2	subjects	7	14	2	7.133534575	0	2.5	1	4	4.941082164	4.45991984	16.05085423	1.347094188	11.82762715	4.351903808	15.90430692	1	-	2
150505_1345	2	subjects	7	15	2	8.06208987	0	2.5	1	1	3.340480962	4.351903808	15.90430692	3.929659319	15.33144016	1.347094188	11.82762715	1	-	3
150505_1345	2	subjects	7	16	2	7.872020736	0	2.5	1	1	4.695591182	4.018036072	10.06553063	3.428857715	10.05592165	3.802004008	10.06200734	2	-	1
150505_1345	2	subjects	7	17	3	8.685326822	0	2.5	1	1	3.36012024	0.148672964	10.26020489	5	18.75091485	3.468136273	16.06987304	1	-	4
150505_1345	2	subjects	7	18	3	14.59377448	0	2.5	1	1	4.509018036	3.713627255	11.93393618	4.7250501	12.46065228	4.204609218	12.18962361	2	-	2
150505_1345	2	subjects	7	19	3	8.308809819	0	2.5	1	0	4.32244489	5	18.75091485	0.148672964	10.26020489	5	18.75091485	1	-	2
150505_1345	2	subjects	7	20	3	14.14358458	0	2.5	1	1	4.067134269	2.564729459	11.33562761	4.204609218	12.18962361	3.713627255	11.93393618	2	-	1
150505_1345	2	subjects	7	21	3	8.051395132	0	2.5	1	1	4.980360721	3.468136273	16.06987304	5	18.75091485	5	18.75091485	1	-	1
150505_1345	2	subjects	7	22	3	13.11314992	0	2.5	1	1	3.055711423	4.204609218	12.18962361	2.564729459	11.33562761	4.7250501	12.46065228	2	-	3
150505_1345	2	subjects	7	23	3	8.439438167	0	2.5	1	2	3.988577154	5	18.75091485	3.468136273	16.06987304	0.148672964	10.26020489	1	-	3
150505_1345	2	subjects	7	24	3	12.94307818	0	2.5	1	1	2.888777555	4.7250501	12.46065228	3.713627255	11.93393618	2.564729459	11.33562761	2	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	7	1	4	8														
150505_1345	2	displayorder	7	2	6	3														
150505_1345	2	displayorder	7	3	2	5														
150505_1345	2	displayorder	7	4	7	1														
150505_1345	2	displayorder	7	5	3	6														
150505_1345	2	displayorder	7	6	5	2														
150505_1345	2	displayorder	7	7	8	4														
150505_1345	2	displayorder	7	8	1	7														
150505_1345	2	displayorder	7	9	12	14														
150505_1345	2	displayorder	7	10	11	16														
150505_1345	2	displayorder	7	11	13	10														
150505_1345	2	displayorder	7	12	15	9														
150505_1345	2	displayorder	7	13	16	11														
150505_1345	2	displayorder	7	14	9	15														
150505_1345	2	displayorder	7	15	14	12														
150505_1345	2	displayorder	7	16	10	13														
150505_1345	2	displayorder	7	17	23	21														
150505_1345	2	displayorder	7	18	20	22														
150505_1345	2	displayorder	7	19	21	23														
150505_1345	2	displayorder	7	20	24	18														
150505_1345	2	displayorder	7	21	17	19														
150505_1345	2	displayorder	7	22	18	24														
150505_1345	2	displayorder	7	23	19	17														
150505_1345	2	displayorder	7	24	22	20														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	8	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	8	1	1	10.3290552	0	2.5	1	1	5	2.633466934	15.26899222	3.860921844	17.72486144	2.82004008	15.64228434	2	-	4
150505_1345	2	subjects	8	2	1	19.32925846	0	2.5	1	1	4.754509018	4.754509018	7.686309658	2.977154309	8.551225133	4.901803607	7.61463158	1	-	2
150505_1345	2	subjects	8	3	1	14.89761493	0	2.5	1	5	2.495991984	4.901803607	7.61463158	4.18496994	7.963464893	2.977154309	8.551225133	1	-	3
150505_1345	2	subjects	8	4	1	10.18688225	0	2.5	1	1	2.839679359	4.018036072	18.0392127	2.82004008	15.64228434	2.633466934	15.26899222	2	-	3
150505_1345	2	subjects	8	5	1	16.76661242	0	2.5	1	1	3.448496994	2.977154309	8.551225133	4.754509018	7.686309658	4.18496994	7.963464893	1	-	4
150505_1345	2	subjects	8	6	1	15.25176165	0	2.5	1	0	2.676477259	4.18496994	7.963464893	4.901803607	7.61463158	4.754509018	7.686309658	1	-	1
150505_1345	2	subjects	8	7	1	10.26443113	0	2.5	1	4	4.018036072	3.860921844	17.72486144	2.633466934	15.26899222	4.018036072	18.0392127	2	-	2
150505_1345	2	subjects	8	8	1	10.26572361	0	2.5	1	1	4.037675351	2.82004008	15.64228434	4.018036072	18.0392127	3.860921844	17.72486144	2	-	1
150505_1345	2	subjects	8	9	2	15.46458248	0	2.5	1	1	3.330661323	4.292985972	7.50951402	4.941082164	7.133534575	4.410821643	7.441154121	1	-	1
150505_1345	2	subjects	8	10	2	17.30652405	0	2.5	1	2	3.802004008	4.538476954	7.943222808	4.695591182	7.872020736	3.811823647	8.27253239	2	-	4
150505_1345	2	subjects	8	11	2	19.21249008	0	2.5	1	1	4.793787575	3.713627255	8.317033685	3.811823647	8.27253239	4.538476954	7.943222808	2	-	3
150505_1345	2	subjects	8	12	2	16.23790968	0	2.5	1	2	3.802004008	3.340480962	8.06208987	4.410821643	7.441154121	4.292985972	7.50951402	1	-	4
150505_1345	2	subjects	8	13	2	16.58942792	0	2.5	1	1	3.428857715	4.695591182	7.872020736	4.538476954	7.943222808	3.713627255	8.317033685	2	-	2
150505_1345	2	subjects	8	14	2	15.77069116	0	2.5	1	2	3.517234469	4.410821643	7.441154121	3.340480962	8.06208987	4.941082164	7.133534575	1	-	2
150505_1345	2	subjects	8	15	2	15.07791888	0	2.5	1	2	3.09498998	4.941082164	7.133534575	4.292985972	7.50951402	3.340480962	8.06208987	1	-	3
150505_1345	2	subjects	8	16	2	12.68314111	0	2.5	1	1	1.396192385	3.811823647	8.27253239	3.713627255	8.317033685	4.695591182	7.872020736	2	-	1
150505_1345	2	subjects	8	17	3	7.85657025	0	2.5	1	1	3.802004008	3.988577154	8.439438167	4.980360721	8.051395132	3.36012024	8.685326822	1	-	4
150505_1345	2	subjects	8	18	3	11.83919233	0	2.5	1	1	3.998396794	4.067134269	14.14358458	3.055711423	13.11314992	4.509018036	14.59377448	2	-	2
150505_1345	2	subjects	8	19	3	7.181184257	0	2.5	1	5	5	4.980360721	8.051395132	3.988577154	8.439438167	4.32244489	8.308809819	1	-	2
150505_1345	2	subjects	8	20	3	12.12827148	0	2.5	1	2	4.626853707	2.888777555	12.94307818	4.509018036	14.59377448	4.067134269	14.14358458	2	-	1
150505_1345	2	subjects	8	21	3	8.221943	0	2.5	1	1	3.153907816	3.36012024	8.685326822	4.32244489	8.308809819	4.980360721	8.051395132	1	-	1
150505_1345	2	subjects	8	22	3	11.48236026	0	2.5	1	2	3.222645291	4.509018036	14.59377448	2.888777555	12.94307818	3.055711423	13.11314992	2	-	3
150505_1345	2	subjects	8	23	3	7.181184257	0	2.5	1	1	5	4.32244489	8.308809819	3.36012024	8.685326822	3.988577154	8.439438167	1	-	3
150505_1345	2	subjects	8	24	3	11.58624808	0	2.5	1	3	3.448496994	3.055711423	13.11314992	4.067134269	14.14358458	2.888777555	12.94307818	2	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	8	1	4	8														
150505_1345	2	displayorder	8	2	6	3														
150505_1345	2	displayorder	8	3	2	5														
150505_1345	2	displayorder	8	4	7	1														
150505_1345	2	displayorder	8	5	3	6														
150505_1345	2	displayorder	8	6	5	2														
150505_1345	2	displayorder	8	7	8	4														
150505_1345	2	displayorder	8	8	1	7														
150505_1345	2	displayorder	8	9	12	14														
150505_1345	2	displayorder	8	10	11	16														
150505_1345	2	displayorder	8	11	13	10														
150505_1345	2	displayorder	8	12	15	9														
150505_1345	2	displayorder	8	13	16	11														
150505_1345	2	displayorder	8	14	9	15														
150505_1345	2	displayorder	8	15	14	12														
150505_1345	2	displayorder	8	16	10	13														
150505_1345	2	displayorder	8	17	23	21														
150505_1345	2	displayorder	8	18	20	22														
150505_1345	2	displayorder	8	19	21	23														
150505_1345	2	displayorder	8	20	24	18														
150505_1345	2	displayorder	8	21	17	19														
150505_1345	2	displayorder	8	22	18	24														
150505_1345	2	displayorder	8	23	19	17														
150505_1345	2	displayorder	8	24	22	20														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	9	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	9	1	1	13.05476444	0	2.5	1	1	3.065531062	2.839679359	10.18688225	4.037675351	10.26572361	5	10.3290552	2	-	4
150505_1345	2	subjects	9	2	1	17.80223858	0	2.5	1	4	3.654709419	2.676477259	15.25176165	2.495991984	14.89761493	4.754509018	19.32925846	1	-	2
150505_1345	2	subjects	9	3	1	15.47530018	0	2.5	1	3	2.564729459	4.754509018	19.32925846	3.448496994	16.76661242	2.495991984	14.89761493	1	-	3
150505_1345	2	subjects	9	4	1	12.83949112	0	2.5	1	5	2.849498998	4.018036072	10.26443113	5	10.3290552	2.839679359	10.18688225	2	-	3
150505_1345	2	subjects	9	5	1	16.25094631	0	2.5	1	1	2.928056112	2.495991984	14.89761493	2.676477259	15.25176165	3.448496994	16.76661242	1	-	4
150505_1345	2	subjects	9	6	1	18.61981153	0	2.5	1	1	4.037675351	3.448496994	16.76661242	4.754509018	19.32925846	2.676477259	15.25176165	1	-	1
150505_1345	2	subjects	9	7	1	14.64974409	0	2.5	1	3	4.666132265	4.037675351	10.26572361	2.839679359	10.18688225	4.018036072	10.26443113	2	-	2
150505_1345	2	subjects	9	8	1	13.95499835	0	2.5	1	1	3.968937876	5	10.3290552	4.018036072	10.26443113	4.037675351	10.26572361	2	-	1
150505_1345	2	subjects	9	9	2	13.00228097	0	2.5	1	1	4.243887776	3.802004008	16.23790968	3.517234469	15.77069116	3.330661323	15.46458248	1	-	1
150505_1345	2	subjects	9	10	2	7.664436922	0	2.5	1	1	3.880561122	4.793787575	19.21249008	1.396192385	12.68314111	3.802004008	17.30652405	2	-	4
150505_1345	2	subjects	9	11	2	7.197541411	0	2.5	1	1	4.656312625	3.428857715	16.58942792	3.802004008	17.30652405	4.793787575	19.21249008	2	-	3
150505_1345	2	subjects	9	12	2	12.75219721	0	2.5	1	1	3.890380762	3.09498998	15.07791888	3.330661323	15.46458248	3.802004008	16.23790968	1	-	4
150505_1345	2	subjects	9	13	2	7.723537619	0	2.5	1	1	3.782364729	1.396192385	12.68314111	4.793787575	19.21249008	3.428857715	16.58942792	2	-	2
150505_1345	2	subjects	9	14	2	12.54379409	0	2.5	1	2	3.595791583	3.330661323	15.46458248	3.09498998	15.07791888	3.517234469	15.77069116	1	-	2
150505_1345	2	subjects	9	15	2	12.27287002	0	2.5	1	2	3.212825651	3.517234469	15.77069116	3.802004008	16.23790968	3.09498998	15.07791888	1	-	3
150505_1345	2	subjects	9	16	2	7.167991062	0	2.5	1	1	4.705410822	3.802004008	17.30652405	3.428857715	16.58942792	1.396192385	12.68314111	2	-	1
150505_1345	2	subjects	9	17	3	19.33556443	0	2.5	1	2	2.456713427	5	7.181184257	3.153907816	8.221943	3.802004008	7.85657025	1	-	4
150505_1345	2	subjects	9	18	3	13.59067009	0	2.5	1	1	4.656312625	4.626853707	12.12827148	3.222645291	11.48236026	3.998396794	11.83919233	2	-	2
150505_1345	2	subjects	9	19	3	29.00010869	0	2.5	1	4	5	3.153907816	8.221943	5	7.181184257	5	7.181184257	1	-	2
150505_1345	2	subjects	9	20	3	13.6739656	0	2.5	1	0	4.764328657	3.448496994	11.58624808	3.998396794	11.83919233	4.626853707	12.12827148	2	-	1
150505_1345	2	subjects	9	21	3	24.97010568	0	2.5	1	1	3.939478958	3.802004008	7.85657025	5	7.181184257	3.153907816	8.221943	1	-	1
150505_1345	2	subjects	9	22	3	12.02320003	0	2.5	1	2	2.623647295	3.998396794	11.83919233	3.448496994	11.58624808	3.222645291	11.48236026	2	-	3
150505_1345	2	subjects	9	23	3	10.75237486	0	2.5	1	0	0.19799225	5	7.181184257	3.802004008	7.85657025	5	7.181184257	1	-	3
150505_1345	2	subjects	9	24	3	12.1670741	0	2.5	1	2	2.810220441	3.222645291	11.48236026	4.626853707	12.12827148	3.448496994	11.58624808	2	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	9	1	4	8														
150505_1345	2	displayorder	9	2	6	3														
150505_1345	2	displayorder	9	3	2	5														
150505_1345	2	displayorder	9	4	7	1														
150505_1345	2	displayorder	9	5	3	6														
150505_1345	2	displayorder	9	6	5	2														
150505_1345	2	displayorder	9	7	8	4														
150505_1345	2	displayorder	9	8	1	7														
150505_1345	2	displayorder	9	9	12	14														
150505_1345	2	displayorder	9	10	11	16														
150505_1345	2	displayorder	9	11	13	10														
150505_1345	2	displayorder	9	12	15	9														
150505_1345	2	displayorder	9	13	16	11														
150505_1345	2	displayorder	9	14	9	15														
150505_1345	2	displayorder	9	15	14	12														
150505_1345	2	displayorder	9	16	10	13														
150505_1345	2	displayorder	9	17	23	21														
150505_1345	2	displayorder	9	18	20	22														
150505_1345	2	displayorder	9	19	21	23														
150505_1345	2	displayorder	9	20	24	18														
150505_1345	2	displayorder	9	21	17	19														
150505_1345	2	displayorder	9	22	18	24														
150505_1345	2	displayorder	9	23	19	17														
150505_1345	2	displayorder	9	24	22	20														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	10	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	10	1	1	12.40244766	0	2.5	1	1	4.126052104	2.849498998	12.83949112	3.968937876	13.95499835	3.065531062	13.05476444	2	-	4
150505_1345	2	subjects	10	2	1	13.31815504	0	2.5	1	4	4.263527054	4.037675351	18.61981153	2.564729459	15.47530018	3.654709419	17.80223858	1	-	2
150505_1345	2	subjects	10	3	1	12.09538956	0	2.5	1	4	2.69238477	3.654709419	17.80223858	2.928056112	16.25094631	2.564729459	15.47530018	1	-	3
150505_1345	2	subjects	10	4	1	11.6763108	0	2.5	1	1	2.878957916	4.666132265	14.64974409	3.065531062	13.05476444	2.849498998	12.83949112	2	-	3
150505_1345	2	subjects	10	5	1	13.35636646	0	2.5	1	1	4.312625251	2.564729459	15.47530018	4.037675351	18.61981153	2.928056112	16.25094631	1	-	4
150505_1345	2	subjects	10	6	1	12.78319514	0	2.5	1	1	3.576152305	2.928056112	16.25094631	3.654709419	17.80223858	4.037675351	18.61981153	1	-	1
150505_1345	2	subjects	10	7	1	12.40816528	0	2.5	1	1	4.135871743	3.968937876	13.95499835	2.849498998	12.83949112	4.666132265	14.64974409	2	-	2
150505_1345	2	subjects	10	8	1	12.31668347	0	2.5	1	0	3.978757515	3.065531062	13.05476444	4.666132265	14.64974409	3.968937876	13.95499835	2	-	1
150505_1345	2	subjects	10	9	2	18.46289993	0	2.5	1	5	3.261923848	3.890380762	12.75219721	3.595791583	12.54379409	4.243887776	13.00228097	1	-	1
150505_1345	2	subjects	10	10	2	6.818016667	0	2.5	1	3	3.91002004	4.656312625	7.197541411	4.705410822	7.167991062	3.880561122	7.664436922	2	-	4
150505_1345	2	subjects	10	11	2	5.970944685	0	2.5	1	1	4.950901804	3.782364729	7.723537619	3.880561122	7.664436922	4.656312625	7.197541411	2	-	3
150505_1345	2	subjects	10	12	2	19.8386346	0	2.5	1	1	3.792184369	3.212825651	12.27287002	4.243887776	13.00228097	3.890380762	12.75219721	1	-	4
150505_1345	2	subjects	10	13	2	6.977841569	0	2.5	1	2	3.713627255	4.705410822	7.167991062	4.656312625	7.197541411	3.782364729	7.723537619	2	-	2
150505_1345	2	subjects	10	14	2	19.32910324	0	2.5	1	2	3.595791583	4.243887776	13.00228097	3.212825651	12.27287002	3.595791583	12.54379409	1	-	2
150505_1345	2	subjects	10	15	2	15.32928207	0	2.5	1	4	2.054108216	3.595791583	12.54379409	3.890380762	12.75219721	3.212825651	12.27287002	1	-	3
